Descr,Degree of Truth,Degree of Support,Degree of Focus
For almost_all patients in state 2 with pitch_skewness_high we have energy_high,0.0,0.6421052631578947,0.5491121488911698
For majority patients in state 2 with pitch_skewness_high we have energy_high,0.3207832368842877,0.6421052631578947,0.5491121488911698
For half patients in state 2 with pitch_skewness_high we have energy_high,1.0,0.6421052631578947,0.5491121488911698
For minority patients in state 2 with pitch_skewness_high we have energy_high,0.0,0.6421052631578947,0.5491121488911698
For almost_no patients in state 2 with pitch_skewness_high we have energy_high,0.0,0.6421052631578947,0.5491121488911698
For almost_all patients in state 2 with pitch_skewness_high we have energy_medium,0.0,0.30526315789473685,0.1823455446799283
For majority patients in state 2 with pitch_skewness_high we have energy_medium,0.0,0.30526315789473685,0.1823455446799283
For half patients in state 2 with pitch_skewness_high we have energy_medium,0.0,0.30526315789473685,0.1823455446799283
For minority patients in state 2 with pitch_skewness_high we have energy_medium,1.0,0.30526315789473685,0.1823455446799283
For almost_no patients in state 2 with pitch_skewness_high we have energy_medium,0.48934451413073365,0.30526315789473685,0.1823455446799283
For almost_all patients in state 2 with pitch_skewness_high we have energy_low,0.0,0.4631578947368421,0.45088785110883023
For majority patients in state 2 with pitch_skewness_high we have energy_low,0.0,0.4631578947368421,0.45088785110883023
For half patients in state 2 with pitch_skewness_high we have energy_low,1.0,0.4631578947368421,0.45088785110883023
For minority patients in state 2 with pitch_skewness_high we have energy_low,0.15077990021428464,0.4631578947368421,0.45088785110883023
For almost_no patients in state 2 with pitch_skewness_high we have energy_low,0.0,0.4631578947368421,0.45088785110883023
For almost_all patients in state 2 with pitch_skewness_high we have f0_slope_mean_high,0.0,0.49473684210526314,0.33926712788516916
For majority patients in state 2 with pitch_skewness_high we have f0_slope_mean_high,0.0,0.49473684210526314,0.33926712788516916
For half patients in state 2 with pitch_skewness_high we have f0_slope_mean_high,0.5616610233777195,0.49473684210526314,0.33926712788516916
For minority patients in state 2 with pitch_skewness_high we have f0_slope_mean_high,0.3858361549778068,0.49473684210526314,0.33926712788516916
For almost_no patients in state 2 with pitch_skewness_high we have f0_slope_mean_high,0.0,0.49473684210526314,0.33926712788516916
For almost_all patients in state 2 with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.3473684210526316,0.16912943109976802
For majority patients in state 2 with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.3473684210526316,0.16912943109976802
For half patients in state 2 with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.3473684210526316,0.16912943109976802
For minority patients in state 2 with pitch_skewness_high we have f0_slope_mean_medium,0.8509158941867293,0.3473684210526316,0.16912943109976802
For almost_no patients in state 2 with pitch_skewness_high we have f0_slope_mean_medium,0.035165121706792146,0.3473684210526316,0.16912943109976802
For almost_all patients in state 2 with pitch_skewness_high we have f0_slope_mean_low,0.0,0.6526315789473685,0.6607328721148309
For majority patients in state 2 with pitch_skewness_high we have f0_slope_mean_low,0.5558394916478098,0.6526315789473685,0.6607328721148309
For half patients in state 2 with pitch_skewness_high we have f0_slope_mean_low,0.5549876833710468,0.6526315789473685,0.6607328721148309
For minority patients in state 2 with pitch_skewness_high we have f0_slope_mean_low,0.0,0.6526315789473685,0.6607328721148309
For almost_no patients in state 2 with pitch_skewness_high we have f0_slope_mean_low,0.0,0.6526315789473685,0.6607328721148309
For almost_all patients in state 2 with pitch_skewness_high we have localjitter_high,0.0,0.4631578947368421,0.3370214172766726
For majority patients in state 2 with pitch_skewness_high we have localjitter_high,0.0,0.4631578947368421,0.3370214172766726
For half patients in state 2 with pitch_skewness_high we have localjitter_high,0.5168279443181539,0.4631578947368421,0.3370214172766726
For minority patients in state 2 with pitch_skewness_high we have localjitter_high,0.4082526945075896,0.4631578947368421,0.3370214172766726
For almost_no patients in state 2 with pitch_skewness_high we have localjitter_high,0.0,0.4631578947368421,0.3370214172766726
For almost_all patients in state 2 with pitch_skewness_high we have localjittern_medium,0.0,0.30526315789473685,0.18584291821676352
For majority patients in state 2 with pitch_skewness_high we have localjittern_medium,0.0,0.30526315789473685,0.18584291821676352
For half patients in state 2 with pitch_skewness_high we have localjittern_medium,0.0,0.30526315789473685,0.18584291821676352
For minority patients in state 2 with pitch_skewness_high we have localjittern_medium,0.9768554881590287,0.30526315789473685,0.18584291821676352
For almost_no patients in state 2 with pitch_skewness_high we have localjittern_medium,0.2870443096513909,0.30526315789473685,0.18584291821676352
For almost_all patients in state 2 with pitch_skewness_high we have localjitter_low,0.0,0.6421052631578947,0.6629785827233271
For majority patients in state 2 with pitch_skewness_high we have localjitter_low,0.5782560311775937,0.6421052631578947,0.6629785827233271
For half patients in state 2 with pitch_skewness_high we have localjitter_low,0.5101546043114791,0.6421052631578947,0.6629785827233271
For minority patients in state 2 with pitch_skewness_high we have localjitter_low,0.0,0.6421052631578947,0.6629785827233271
For almost_no patients in state 2 with pitch_skewness_high we have localjitter_low,0.0,0.6421052631578947,0.6629785827233271
For almost_all patients in state 2 with pitch_skewness_high we have localshimmer_high,0.0,0.4631578947368421,0.4072667911119688
For majority patients in state 2 with pitch_skewness_high we have localshimmer_high,0.0,0.4631578947368421,0.4072667911119688
For half patients in state 2 with pitch_skewness_high we have localshimmer_high,0.8183787996317577,0.4631578947368421,0.4072667911119688
For minority patients in state 2 with pitch_skewness_high we have localshimmer_high,0.2574772668507877,0.4631578947368421,0.4072667911119688
For almost_no patients in state 2 with pitch_skewness_high we have localshimmer_high,0.0,0.4631578947368421,0.4072667911119688
For almost_all patients in state 2 with pitch_skewness_high we have localshimmer_medium,0.0,0.30526315789473685,0.20671709689173057
For majority patients in state 2 with pitch_skewness_high we have localshimmer_medium,0.0,0.30526315789473685,0.20671709689173057
For half patients in state 2 with pitch_skewness_high we have localshimmer_medium,0.0,0.30526315789473685,0.20671709689173057
For minority patients in state 2 with pitch_skewness_high we have localshimmer_medium,0.9039049037616288,0.30526315789473685,0.20671709689173057
For almost_no patients in state 2 with pitch_skewness_high we have localshimmer_medium,0.1411431408565915,0.30526315789473685,0.20671709689173057
For almost_all patients in state 2 with pitch_skewness_high we have localshimmer_low,0.0,0.6421052631578947,0.5927332088880313
For majority patients in state 2 with pitch_skewness_high we have localshimmer_low,0.4274806035207912,0.6421052631578947,0.5927332088880313
For half patients in state 2 with pitch_skewness_high we have localshimmer_low,0.811705459625084,0.6421052631578947,0.5927332088880313
For minority patients in state 2 with pitch_skewness_high we have localshimmer_low,0.0,0.6421052631578947,0.5927332088880313
For almost_no patients in state 2 with pitch_skewness_high we have localshimmer_low,0.0,0.6421052631578947,0.5927332088880313
For almost_all patients in state 2 with pitch_skewness_high we have pitch_skewness_medium,0.0,0.6210526315789474,0.2864058821175957
For majority patients in state 2 with pitch_skewness_high we have pitch_skewness_medium,0.0,0.6210526315789474,0.2864058821175957
For half patients in state 2 with pitch_skewness_high we have pitch_skewness_medium,0.31206649653315827,0.6210526315789474,0.2864058821175957
For minority patients in state 2 with pitch_skewness_high we have pitch_skewness_medium,0.5106334184000875,0.6210526315789474,0.2864058821175957
For almost_no patients in state 2 with pitch_skewness_high we have pitch_skewness_medium,0.0,0.6210526315789474,0.2864058821175957
For almost_all patients in state 2 with pitch_skewness_high we have pitch_skewness_low,0.0,0.6210526315789474,0.48155608748583106
For majority patients in state 2 with pitch_skewness_high we have pitch_skewness_low,0.0,0.6210526315789474,0.48155608748583106
For half patients in state 2 with pitch_skewness_high we have pitch_skewness_low,0.0,0.6210526315789474,0.48155608748583106
For minority patients in state 2 with pitch_skewness_high we have pitch_skewness_low,0.8751935066672257,0.6210526315789474,0.48155608748583106
For almost_no patients in state 2 with pitch_skewness_high we have pitch_skewness_low,0.08372034666778508,0.6210526315789474,0.48155608748583106
For almost_all patients in state 2 with pitch_skewness_high we have pitch_mean_high,0.0,0.5894736842105263,0.5841042214578406
For majority patients in state 2 with pitch_skewness_high we have pitch_mean_high,0.25776353657245765,0.5894736842105263,0.5841042214578406
For half patients in state 2 with pitch_skewness_high we have pitch_mean_high,1.0,0.5894736842105263,0.5841042214578406
For minority patients in state 2 with pitch_skewness_high we have pitch_mean_high,0.0,0.5894736842105263,0.5841042214578406
For almost_no patients in state 2 with pitch_skewness_high we have pitch_mean_high,0.0,0.5894736842105263,0.5841042214578406
For almost_all patients in state 2 with pitch_skewness_high we have pitch_mean_medium,0.0,0.3157894736842105,0.2459666115495831
For majority patients in state 2 with pitch_skewness_high we have pitch_mean_medium,0.0,0.3157894736842105,0.2459666115495831
For half patients in state 2 with pitch_skewness_high we have pitch_mean_medium,0.0,0.3157894736842105,0.2459666115495831
For minority patients in state 2 with pitch_skewness_high we have pitch_mean_medium,0.8450848075866583,0.3157894736842105,0.2459666115495831
For almost_no patients in state 2 with pitch_skewness_high we have pitch_mean_medium,0.0235029485066499,0.3157894736842105,0.2459666115495831
For almost_all patients in state 2 with pitch_skewness_high we have pitch_mean_low,0.0,0.5263157894736842,0.4158957785421593
For majority patients in state 2 with pitch_skewness_high we have pitch_mean_low,0.0,0.5263157894736842,0.4158957785421593
For half patients in state 2 with pitch_skewness_high we have pitch_mean_low,1.0,0.5263157894736842,0.4158957785421593
For minority patients in state 2 with pitch_skewness_high we have pitch_mean_low,0.08776019990245357,0.5263157894736842,0.4158957785421593
For almost_no patients in state 2 with pitch_skewness_high we have pitch_mean_low,0.0,0.5263157894736842,0.4158957785421593
For almost_all patients (all states) with pitch_skewness_high we have energy_high,0.0,0.5795393679700054,0.4228387996166632
For majority patients (all states) with pitch_skewness_high we have energy_high,0.0,0.5795393679700054,0.4228387996166632
For half patients (all states) with pitch_skewness_high we have energy_high,1.0,0.5795393679700054,0.4228387996166632
For minority patients (all states) with pitch_skewness_high we have energy_high,0.13970709369428302,0.5795393679700054,0.4228387996166632
For almost_no patients (all states) with pitch_skewness_high we have energy_high,0.0,0.5795393679700054,0.4228387996166632
For almost_all patients (all states) with pitch_skewness_high we have energy_medium,0.0,0.40332083556507764,0.2502082972916763
For majority patients (all states) with pitch_skewness_high we have energy_medium,0.0,0.40332083556507764,0.2502082972916763
For half patients (all states) with pitch_skewness_high we have energy_medium,0.0,0.40332083556507764,0.2502082972916763
For minority patients (all states) with pitch_skewness_high we have energy_medium,0.6960274730677729,0.40332083556507764,0.2502082972916763
For almost_no patients (all states) with pitch_skewness_high we have energy_medium,0.0,0.40332083556507764,0.2502082972916763
For almost_all patients (all states) with pitch_skewness_high we have energy_low,0.0,0.5736475629351901,0.5766255817438077
For majority patients (all states) with pitch_skewness_high we have energy_low,0.3097104303642866,0.5736475629351901,0.5766255817438077
For half patients (all states) with pitch_skewness_high we have energy_low,1.0,0.5736475629351901,0.5766255817438077
For minority patients (all states) with pitch_skewness_high we have energy_low,0.0,0.5736475629351901,0.5766255817438077
For almost_no patients (all states) with pitch_skewness_high we have energy_low,0.0,0.5736475629351901,0.5766255817438077
For almost_all patients (all states) with pitch_skewness_high we have f0_slope_mean_high,0.0,0.5420460632029994,0.5170076237702093
For majority patients (all states) with pitch_skewness_high we have f0_slope_mean_high,0.0,0.5420460632029994,0.5170076237702093
For half patients (all states) with pitch_skewness_high we have f0_slope_mean_high,1.0,0.5420460632029994,0.5170076237702093
For minority patients (all states) with pitch_skewness_high we have f0_slope_mean_high,0.0,0.5420460632029994,0.5170076237702093
For almost_no patients (all states) with pitch_skewness_high we have f0_slope_mean_high,0.0,0.5420460632029994,0.5170076237702093
For almost_all patients (all states) with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.38296732726298877,0.26083089126071973
For majority patients (all states) with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.38296732726298877,0.26083089126071973
For half patients (all states) with pitch_skewness_high we have f0_slope_mean_medium,0.16095787785409854,0.38296732726298877,0.26083089126071973
For minority patients (all states) with pitch_skewness_high we have f0_slope_mean_medium,0.5861877277396174,0.38296732726298877,0.26083089126071973
For almost_no patients (all states) with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.38296732726298877,0.26083089126071973
For almost_all patients (all states) with pitch_skewness_high we have f0_slope_mean_low,0.0,0.5886448848419925,0.4803142830321477
For majority patients (all states) with pitch_skewness_high we have f0_slope_mean_low,0.15632180877342794,0.5886448848419925,0.4803142830321477
For half patients (all states) with pitch_skewness_high we have f0_slope_mean_low,1.0,0.5886448848419925,0.4803142830321477
For minority patients (all states) with pitch_skewness_high we have f0_slope_mean_low,0.0,0.5886448848419925,0.4803142830321477
For almost_no patients (all states) with pitch_skewness_high we have f0_slope_mean_low,0.0,0.5886448848419925,0.4803142830321477
For almost_all patients (all states) with pitch_skewness_high we have localjitter_high,0.0,0.5993572576325656,0.48648000156254456
For majority patients (all states) with pitch_skewness_high we have localjitter_high,0.008668928362014853,0.5993572576325656,0.48648000156254456
For half patients (all states) with pitch_skewness_high we have localjitter_high,1.0,0.5993572576325656,0.48648000156254456
For minority patients (all states) with pitch_skewness_high we have localjitter_high,0.0,0.5993572576325656,0.48648000156254456
For almost_no patients (all states) with pitch_skewness_high we have localjitter_high,0.0,0.5993572576325656,0.48648000156254456
For almost_all patients (all states) with pitch_skewness_high we have localjittern_medium,0.0,0.4017139796464917,0.26061554716120483
For majority patients (all states) with pitch_skewness_high we have localjittern_medium,0.0,0.4017139796464917,0.26061554716120483
For half patients (all states) with pitch_skewness_high we have localjittern_medium,0.016289571710930734,0.4017139796464917,0.26061554716120483
For minority patients (all states) with pitch_skewness_high we have localjittern_medium,0.6585218808112012,0.4017139796464917,0.26061554716120483
For almost_no patients (all states) with pitch_skewness_high we have localjittern_medium,0.0,0.4017139796464917,0.26061554716120483
For almost_all patients (all states) with pitch_skewness_high we have localjitter_low,0.0,0.5516871987145152,0.5124487611583981
For majority patients (all states) with pitch_skewness_high we have localjitter_low,0.0,0.5516871987145152,0.5124487611583981
For half patients (all states) with pitch_skewness_high we have localjitter_low,1.0,0.5516871987145152,0.5124487611583981
For minority patients (all states) with pitch_skewness_high we have localjitter_low,0.0,0.5516871987145152,0.5124487611583981
For almost_no patients (all states) with pitch_skewness_high we have localjitter_low,0.0,0.5516871987145152,0.5124487611583981
For almost_all patients (all states) with pitch_skewness_high we have localshimmer_high,0.0,0.5822174611676486,0.47658746501992105
For majority patients (all states) with pitch_skewness_high we have localshimmer_high,0.0,0.5822174611676486,0.47658746501992105
For half patients (all states) with pitch_skewness_high we have localshimmer_high,1.0,0.5822174611676486,0.47658746501992105
For minority patients (all states) with pitch_skewness_high we have localshimmer_high,0.0,0.5822174611676486,0.47658746501992105
For almost_no patients (all states) with pitch_skewness_high we have localshimmer_high,0.0,0.5822174611676486,0.47658746501992105
For almost_all patients (all states) with pitch_skewness_high we have localshimmer_medium,0.0,0.387252276379218,0.26362767567280443
For majority patients (all states) with pitch_skewness_high we have localshimmer_medium,0.0,0.387252276379218,0.26362767567280443
For half patients (all states) with pitch_skewness_high we have localshimmer_medium,0.30510299368550675,0.387252276379218,0.26362767567280443
For minority patients (all states) with pitch_skewness_high we have localshimmer_medium,0.5141151698239133,0.387252276379218,0.26362767567280443
For almost_no patients (all states) with pitch_skewness_high we have localshimmer_medium,0.0,0.387252276379218,0.26362767567280443
For almost_all patients (all states) with pitch_skewness_high we have localshimmer_low,0.0,0.5543652919121586,0.5228769163405501
For majority patients (all states) with pitch_skewness_high we have localshimmer_low,0.0058556948538352515,0.5543652919121586,0.5228769163405501
For half patients (all states) with pitch_skewness_high we have localshimmer_low,1.0,0.5543652919121586,0.5228769163405501
For minority patients (all states) with pitch_skewness_high we have localshimmer_low,0.0,0.5543652919121586,0.5228769163405501
For almost_no patients (all states) with pitch_skewness_high we have localshimmer_low,0.0,0.5543652919121586,0.5228769163405501
For almost_all patients (all states) with pitch_skewness_high we have pitch_skewness_medium,0.0,0.500803427959293,0.2545955690394463
For majority patients (all states) with pitch_skewness_high we have pitch_skewness_medium,0.0,0.500803427959293,0.2545955690394463
For half patients (all states) with pitch_skewness_high we have pitch_skewness_medium,0.0755272772174227,0.500803427959293,0.2545955690394463
For minority patients (all states) with pitch_skewness_high we have pitch_skewness_medium,0.6289030280579553,0.500803427959293,0.2545955690394463
For almost_no patients (all states) with pitch_skewness_high we have pitch_skewness_medium,0.0,0.500803427959293,0.2545955690394463
For almost_all patients (all states) with pitch_skewness_high we have pitch_skewness_low,0.0,0.500803427959293,0.487952311605471
For majority patients (all states) with pitch_skewness_high we have pitch_skewness_low,0.0,0.500803427959293,0.487952311605471
For half patients (all states) with pitch_skewness_high we have pitch_skewness_low,0.0,0.500803427959293,0.487952311605471
For minority patients (all states) with pitch_skewness_high we have pitch_skewness_low,0.9501749531140639,0.500803427959293,0.487952311605471
For almost_no patients (all states) with pitch_skewness_high we have pitch_skewness_low,0.23368323956146142,0.500803427959293,0.487952311605471
For almost_all patients (all states) with pitch_skewness_high we have pitch_mean_high,0.0,0.5125870380289234,0.5302572842001033
For majority patients (all states) with pitch_skewness_high we have pitch_mean_high,0.0,0.5125870380289234,0.5302572842001033
For half patients (all states) with pitch_skewness_high we have pitch_mean_high,1.0,0.5125870380289234,0.5302572842001033
For minority patients (all states) with pitch_skewness_high we have pitch_mean_high,0.12592101823563978,0.5125870380289234,0.5302572842001033
For almost_no patients (all states) with pitch_skewness_high we have pitch_mean_high,0.0,0.5125870380289234,0.5302572842001033
For almost_all patients (all states) with pitch_skewness_high we have pitch_mean_medium,0.0,0.35993572576325655,0.2684952443334988
For majority patients (all states) with pitch_skewness_high we have pitch_mean_medium,0.0,0.35993572576325655,0.2684952443334988
For half patients (all states) with pitch_skewness_high we have pitch_mean_medium,0.12160597037424756,0.35993572576325655,0.2684952443334988
For minority patients (all states) with pitch_skewness_high we have pitch_mean_medium,0.6058636814795428,0.35993572576325655,0.2684952443334988
For almost_no patients (all states) with pitch_skewness_high we have pitch_mean_medium,0.0,0.35993572576325655,0.2684952443334988
For almost_all patients (all states) with pitch_skewness_high we have pitch_mean_low,0.0,0.597214783074451,0.4692070971603679
For majority patients (all states) with pitch_skewness_high we have pitch_mean_low,0.2959243549056427,0.597214783074451,0.4692070971603679
For half patients (all states) with pitch_skewness_high we have pitch_mean_low,1.0,0.597214783074451,0.4692070971603679
For minority patients (all states) with pitch_skewness_high we have pitch_mean_low,0.0,0.597214783074451,0.4692070971603679
For almost_no patients (all states) with pitch_skewness_high we have pitch_mean_low,0.0,0.597214783074451,0.4692070971603679
For almost_all patients in state 0 with pitch_skewness_medium we have energy_high,0.0,0.4771986970684039,0.5244797958615154
For majority patients in state 0 with pitch_skewness_medium we have energy_high,0.13444576944398523,0.4771986970684039,0.5244797958615154
For half patients in state 0 with pitch_skewness_medium we have energy_high,1.0,0.4771986970684039,0.5244797958615154
For minority patients in state 0 with pitch_skewness_medium we have energy_high,0.0,0.4771986970684039,0.5244797958615154
For almost_no patients in state 0 with pitch_skewness_medium we have energy_high,0.0,0.4771986970684039,0.5244797958615154
For almost_all patients in state 0 with pitch_skewness_medium we have energy_medium,0.0,0.3289902280130293,0.28532646277614093
For majority patients in state 0 with pitch_skewness_medium we have energy_medium,0.0,0.3289902280130293,0.28532646277614093
For half patients in state 0 with pitch_skewness_medium we have energy_medium,0.2092683403938088,0.3289902280130293,0.28532646277614093
For minority patients in state 0 with pitch_skewness_medium we have energy_medium,0.5620324964697623,0.3289902280130293,0.28532646277614093
For almost_no patients in state 0 with pitch_skewness_medium we have energy_medium,0.0,0.3289902280130293,0.28532646277614093
For almost_all patients in state 0 with pitch_skewness_medium we have energy_low,0.0,0.38925081433224756,0.47552020413848467
For majority patients in state 0 with pitch_skewness_medium we have energy_low,0.0,0.38925081433224756,0.47552020413848467
For half patients in state 0 with pitch_skewness_medium we have energy_low,1.0,0.38925081433224756,0.47552020413848467
For minority patients in state 0 with pitch_skewness_medium we have energy_low,0.0,0.38925081433224756,0.47552020413848467
For almost_no patients in state 0 with pitch_skewness_medium we have energy_low,0.0,0.38925081433224756,0.47552020413848467
For almost_all patients in state 0 with pitch_skewness_medium we have f0_slope_mean_high,0.0,0.40716612377850164,0.5155473995960389
For majority patients in state 0 with pitch_skewness_medium we have f0_slope_mean_high,0.16381409269952202,0.40716612377850164,0.5155473995960389
For half patients in state 0 with pitch_skewness_medium we have f0_slope_mean_high,1.0,0.40716612377850164,0.5155473995960389
For minority patients in state 0 with pitch_skewness_medium we have f0_slope_mean_high,0.0,0.40716612377850164,0.5155473995960389
For almost_no patients in state 0 with pitch_skewness_medium we have f0_slope_mean_high,0.0,0.40716612377850164,0.5155473995960389
For almost_all patients in state 0 with pitch_skewness_medium we have f0_slope_mean_medium,0.0,0.26384364820846906,0.25276300084753295
For majority patients in state 0 with pitch_skewness_medium we have f0_slope_mean_medium,0.0,0.26384364820846906,0.25276300084753295
For half patients in state 0 with pitch_skewness_medium we have f0_slope_mean_medium,0.00408502855018203,0.26384364820846906,0.25276300084753295
For minority patients in state 0 with pitch_skewness_medium we have f0_slope_mean_medium,0.6646241523915756,0.26384364820846906,0.25276300084753295
For almost_no patients in state 0 with pitch_skewness_medium we have f0_slope_mean_medium,0.0,0.26384364820846906,0.25276300084753295
For almost_all patients in state 0 with pitch_skewness_medium we have f0_slope_mean_low,0.0,0.3941368078175896,0.4844526004039616
For majority patients in state 0 with pitch_skewness_medium we have f0_slope_mean_low,0.0,0.3941368078175896,0.4844526004039616
For half patients in state 0 with pitch_skewness_medium we have f0_slope_mean_low,1.0,0.3941368078175896,0.4844526004039616
For minority patients in state 0 with pitch_skewness_medium we have f0_slope_mean_low,0.0,0.3941368078175896,0.4844526004039616
For almost_no patients in state 0 with pitch_skewness_medium we have f0_slope_mean_low,0.0,0.3941368078175896,0.4844526004039616
For almost_all patients in state 0 with pitch_skewness_medium we have localjitter_high,0.0,0.43485342019543977,0.45916652410470216
For majority patients in state 0 with pitch_skewness_medium we have localjitter_high,0.01067701817821699,0.43485342019543977,0.45916652410470216
For half patients in state 0 with pitch_skewness_medium we have localjitter_high,1.0,0.43485342019543977,0.45916652410470216
For minority patients in state 0 with pitch_skewness_medium we have localjitter_high,0.0,0.43485342019543977,0.45916652410470216
For almost_no patients in state 0 with pitch_skewness_medium we have localjitter_high,0.0,0.43485342019543977,0.45916652410470216
For almost_all patients in state 0 with pitch_skewness_medium we have localjittern_medium,0.0,0.2931596091205212,0.2597759999226463
For majority patients in state 0 with pitch_skewness_medium we have localjittern_medium,0.0,0.2931596091205212,0.2597759999226463
For half patients in state 0 with pitch_skewness_medium we have localjittern_medium,0.01816621574550041,0.2931596091205212,0.2597759999226463
For minority patients in state 0 with pitch_skewness_medium we have localjittern_medium,0.6575835587939164,0.2931596091205212,0.2597759999226463
For almost_no patients in state 0 with pitch_skewness_medium we have localjittern_medium,0.0,0.2931596091205212,0.2597759999226463
For almost_all patients in state 0 with pitch_skewness_medium we have localjitter_low,0.0,0.3941368078175896,0.539204811400184
For majority patients in state 0 with pitch_skewness_medium we have localjitter_low,0.0,0.3941368078175896,0.539204811400184
For half patients in state 0 with pitch_skewness_medium we have localjitter_low,1.0,0.3941368078175896,0.539204811400184
For minority patients in state 0 with pitch_skewness_medium we have localjitter_low,0.0,0.3941368078175896,0.539204811400184
For almost_no patients in state 0 with pitch_skewness_medium we have localjitter_low,0.0,0.3941368078175896,0.539204811400184
For almost_all patients in state 0 with pitch_skewness_medium we have localshimmer_high,0.0,0.4022801302931596,0.4465673566376747
For majority patients in state 0 with pitch_skewness_medium we have localshimmer_high,0.0,0.4022801302931596,0.4465673566376747
For half patients in state 0 with pitch_skewness_medium we have localshimmer_high,1.0,0.4022801302931596,0.4465673566376747
For minority patients in state 0 with pitch_skewness_medium we have localshimmer_high,0.0,0.4022801302931596,0.4465673566376747
For almost_no patients in state 0 with pitch_skewness_medium we have localshimmer_high,0.0,0.4022801302931596,0.4465673566376747
For almost_all patients in state 0 with pitch_skewness_medium we have localshimmer_medium,0.0,0.2687296416938111,0.27105076605356154
For majority patients in state 0 with pitch_skewness_medium we have localshimmer_medium,0.0,0.2687296416938111,0.27105076605356154
For half patients in state 0 with pitch_skewness_medium we have localshimmer_medium,0.07478653158706473,0.2687296416938111,0.27105076605356154
For minority patients in state 0 with pitch_skewness_medium we have localshimmer_medium,0.6292734008731342,0.2687296416938111,0.27105076605356154
For almost_no patients in state 0 with pitch_skewness_medium we have localshimmer_medium,0.0,0.2687296416938111,0.27105076605356154
For almost_all patients in state 0 with pitch_skewness_medium we have localshimmer_low,0.0,0.4022801302931596,0.5518039788672112
For majority patients in state 0 with pitch_skewness_medium we have localshimmer_low,0.020571165452933075,0.4022801302931596,0.5518039788672112
For half patients in state 0 with pitch_skewness_medium we have localshimmer_low,1.0,0.4022801302931596,0.5518039788672112
For minority patients in state 0 with pitch_skewness_medium we have localshimmer_low,0.0,0.4022801302931596,0.5518039788672112
For almost_no patients in state 0 with pitch_skewness_medium we have localshimmer_low,0.0,0.4022801302931596,0.5518039788672112
For almost_all patients in state 0 with pitch_skewness_medium we have pitch_skewness_high,0.0,0.5374592833876222,0.47036078282832794
For majority patients in state 0 with pitch_skewness_medium we have pitch_skewness_high,0.09178750021406111,0.5374592833876222,0.47036078282832794
For half patients in state 0 with pitch_skewness_medium we have pitch_skewness_high,1.0,0.5374592833876222,0.47036078282832794
For minority patients in state 0 with pitch_skewness_medium we have pitch_skewness_high,0.0,0.5374592833876222,0.47036078282832794
For almost_no patients in state 0 with pitch_skewness_medium we have pitch_skewness_high,0.0,0.5374592833876222,0.47036078282832794
For almost_all patients in state 0 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.5374592833876222,0.529639217171672
For majority patients in state 0 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.5374592833876222,0.529639217171672
For half patients in state 0 with pitch_skewness_medium we have pitch_skewness_low,1.0,0.5374592833876222,0.529639217171672
For minority patients in state 0 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.5374592833876222,0.529639217171672
For almost_no patients in state 0 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.5374592833876222,0.529639217171672
For almost_all patients in state 0 with pitch_skewness_medium we have pitch_mean_high,0.0,0.4022801302931596,0.5666293582137962
For majority patients in state 0 with pitch_skewness_medium we have pitch_mean_high,0.10917742820616155,0.4022801302931596,0.5666293582137962
For half patients in state 0 with pitch_skewness_medium we have pitch_mean_high,1.0,0.4022801302931596,0.5666293582137962
For minority patients in state 0 with pitch_skewness_medium we have pitch_mean_high,0.0,0.4022801302931596,0.5666293582137962
For almost_no patients in state 0 with pitch_skewness_medium we have pitch_mean_high,0.0,0.4022801302931596,0.5666293582137962
For almost_all patients in state 0 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.26547231270358307,0.27670613328765176
For majority patients in state 0 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.26547231270358307,0.27670613328765176
For half patients in state 0 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.26547231270358307,0.27670613328765176
For minority patients in state 0 with pitch_skewness_medium we have pitch_mean_medium,0.702865381578625,0.26547231270358307,0.27670613328765176
For almost_no patients in state 0 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.26547231270358307,0.27670613328765176
For almost_all patients in state 0 with pitch_skewness_medium we have pitch_mean_low,0.0,0.4006514657980456,0.4333706417862038
For majority patients in state 0 with pitch_skewness_medium we have pitch_mean_low,0.0,0.4006514657980456,0.4333706417862038
For half patients in state 0 with pitch_skewness_medium we have pitch_mean_low,1.0,0.4006514657980456,0.4333706417862038
For minority patients in state 0 with pitch_skewness_medium we have pitch_mean_low,0.0,0.4006514657980456,0.4333706417862038
For almost_no patients in state 0 with pitch_skewness_medium we have pitch_mean_low,0.0,0.4006514657980456,0.4333706417862038
For almost_all patients in state 1 with pitch_skewness_medium we have energy_high,0.0,0.3286252354048964,0.3626800492881051
For majority patients in state 1 with pitch_skewness_medium we have energy_high,0.0,0.3286252354048964,0.3626800492881051
